city,sna,sarea,tot_quantity,sbi_quantity,bemp,lat,lng,update_time_display,load_factor,status_color,scrape_time
New Taipei,YouBike2.0_臺北大學田徑場(體風路),三峽區,52,19,31,24.9395,121.36433,20260615T211203,36.53846153846153,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_臺北大學隆恩哨(忘憂路),三峽區,15,8,7,24.94254,121.36547,20260615T205715,53.333333333333336,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_臺北大學懷德居木師基地,三峽區,21,9,12,24.94334,121.36743,20260615T204204,42.857142857142854,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_北大高中,三峽區,23,9,14,24.9492,121.37505,20260615T204302,39.130434782608695,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_光明停車場,三峽區,15,3,12,24.93036,121.3741,20260615T200903,20.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_八安大橋(清水街),三峽區,10,6,4,24.92701,121.36891,20260615T210004,60.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_三峽中山公園,三峽區,15,6,9,24.93561,121.36584,20260615T210004,40.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_三鶯國民運動中心停車場,三峽區,32,9,23,24.93614,121.36941,20260615T210802,28.125,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_國光街330巷口,三峽區,16,6,10,24.93942,121.37212,20260615T211403,37.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_添福里(添福15號之33),三峽區,16,11,5,24.90475,121.37254,20260615T192004,68.75,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_民族街78巷口,三峽區,11,8,3,24.93021,121.36986,20260615T211102,72.72727272727273,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_三峽原住民族生活文化園區,三峽區,31,11,20,24.94565,121.36672,20260615T205603,35.483870967741936,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_長泰街40巷口,三峽區,17,6,11,24.93234,121.37811,20260615T205504,35.294117647058826,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_華南頂埔科技大樓,土城區,40,15,24,24.96046,121.41716,20260615T211203,37.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_新北高工(學士路),土城區,28,19,4,24.98216,121.45277,20260615T211304,67.85714285714286,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_清水社區公園,土城區,42,28,14,24.98382,121.46353,20260615T210902,66.66666666666666,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_土城仁愛社區公園,土城區,39,17,22,24.98071,121.46035,20260615T211403,43.58974358974359,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_清和里(青雲路),土城區,37,16,21,24.97513,121.45874,20260615T211304,43.24324324324324,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_斬龍山遺址文化公園,土城區,64,11,53,24.97666,121.4477,20260615T210504,17.1875,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央路一段292巷口,土城區,53,20,33,24.98279,121.44383,20260615T211203,37.735849056603776,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中華城林路口,土城區,43,19,24,24.97525,121.43883,20260615T210202,44.18604651162791,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_頂埔市場,土城區,29,4,25,24.95816,121.41504,20260615T210802,13.793103448275861,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_土城綜合體育場,土城區,56,13,43,24.984095,121.453797,20260615T211004,23.214285714285715,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運海山站(1號出口),土城區,80,2,78,24.98441,121.44855,20260615T211203,2.5,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_學成公園,土城區,42,17,24,24.98803,121.45151,20260615T211004,40.476190476190474,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_員和公園,土城區,34,20,14,24.978918316048684,121.44275033207956,20260615T211004,58.82352941176471,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運土城站(2號出口),土城區,48,13,35,24.9728,121.44395,20260615T211403,27.083333333333332,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城忠義路口,土城區,40,19,21,24.9691,121.44024,20260615T211304,47.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運永寧站(2號出口),土城區,47,21,26,24.96613,121.43554,20260615T211203,44.680851063829785,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_亞洲員安路口,土城區,38,32,6,24.97256,121.43485,20260615T210403,84.21052631578947,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城立德路口,土城區,47,13,34,24.98689,121.46602,20260615T211203,27.659574468085108,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城立體停車場,土城區,60,8,52,24.98367,121.45795,20260615T210902,13.333333333333334,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_土城國中,土城區,50,14,36,24.96243,121.43037,20260615T205303,28.000000000000004,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_沛陂社區公園,土城區,36,27,5,24.963262311576905,121.41969877977414,20260615T211304,75.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運頂埔站(福田路),土城區,66,0,66,24.95852,121.4178,20260615T205916,0.0,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_頂埔國小,土城區,40,16,24,24.95636,121.4144,20260615T211304,40.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_頂新祖田市民活動中心,土城區,32,0,32,24.95319,121.41211,20260514T065517,0.0,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運海山站(3號出口)轉乘停車場,土城區,80,6,74,24.98639,121.44911,20260615T211403,7.5,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_大安中央路口,土城區,27,8,19,24.96576,121.43264,20260615T210802,29.629629629629626,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中山1號科技總部,土城區,42,1,40,24.96044660965163,121.41212396244534,20260615T211403,2.380952380952381,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_長風社區,土城區,30,17,13,24.97811,121.43937,20260615T211203,56.666666666666664,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央慶利街口(風華綠中央社區),土城區,22,14,8,24.97338,121.44052,20260615T210603,63.63636363636363,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城裕民路口(金城舞社區),土城區,40,21,18,24.98156,121.45466,20260615T210902,52.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_青雲路451巷口(紐約艾美社區),土城區,41,2,39,24.97475,121.45873,20260615T192718,4.878048780487805,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_學士學府路口(大苑社區),土城區,47,26,21,24.9769584499386,121.44580101471448,20260615T211403,55.319148936170215,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_新北高工,土城區,57,5,51,24.98344,121.45054,20260615T211403,8.771929824561402,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_中華裕華街口,土城區,13,6,5,24.99003,121.4472,20260615T210902,46.15384615384615,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城裕民路口(中正國中),土城區,51,0,51,24.98288,121.45619,20260615T210816,0.0,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_中華中央路一段242巷口,土城區,38,29,9,24.98551,121.44348,20260615T211004,76.31578947368422,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_員林社區公園,土城區,50,13,37,24.97784,121.44328,20260615T211004,26.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_延和社區公園,土城區,40,25,7,24.99018,121.46882,20260615T211403,62.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_青山廣場,土城區,42,31,11,24.97793,121.45987,20260615T211102,73.80952380952381,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_立德青雲路口,土城區,40,5,35,24.9883,121.46102,20260615T211203,12.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_廣福派出所,土城區,43,12,24,24.98816,121.45655,20260615T211304,27.906976744186046,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_延吉街291巷口,土城區,10,1,7,24.98394,121.46716,20260615T211203,10.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_清水高中,土城區,46,6,40,24.982,121.46547,20260615T210802,13.043478260869565,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_裕民路口(清水路),土城區,34,25,9,24.98157,121.45616,20260615T211403,73.52941176470588,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_青隆青福街口,土城區,20,10,10,24.97974,121.45665,20260615T205004,50.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中華日新街口,土城區,10,1,9,24.98756,121.44463,20260615T205415,10.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_清水高中(國際路),土城區,13,2,11,24.98034,121.46498,20260615T211403,15.384615384615385,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_延吉街111巷1弄,土城區,18,5,13,24.98623,121.47171,20260615T205103,27.77777777777778,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_大安市民活動中心,土城區,25,8,17,24.96595,121.43935,20260615T210403,32.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央中華路口(金城),土城區,16,11,5,24.96875,121.43808,20260615T205504,68.75,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_土城國小(興城路),土城區,17,10,7,24.97267,121.44149,20260615T205504,58.82352941176471,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城龍山二街口,土城區,20,0,0,24.97881,121.45096,20250905T213115,0.0,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_新北高工(明德路),土城區,18,9,6,24.98112,121.4515,20260615T210802,50.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_廣福國小,土城區,20,5,14,24.98713,121.45506,20260615T211403,25.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_裕民路55巷,土城區,17,7,10,24.9886,121.44948,20260615T211304,41.17647058823529,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_裕生停車場,土城區,15,13,1,24.9846,121.44687,20260615T210703,86.66666666666667,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央路四段33號北側,土城區,15,6,8,24.96222,121.42329,20260615T210102,40.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_和平路105號,土城區,10,6,4,24.96847,121.45129,20260615T200203,60.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城路三段52巷,土城區,16,6,6,24.98635,121.46609,20260615T210403,37.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_延吉街47巷口,土城區,10,10,0,24.98795,121.47236,20260615T210915,100.0,orange,2026-06-15 21:17:53
New Taipei,YouBike2.0_莒光四村停車場,土城區,12,1,11,24.98716,121.44639,20260615T210403,8.333333333333332,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央路三段281巷,土城區,24,3,19,24.96314,121.42679,20260615T210902,12.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運永寧站(3號出口),土城區,23,7,16,24.96711,121.43688,20260615T205903,30.434782608695656,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運永寧站(4號出口),土城區,12,1,11,24.96744,121.43677,20260615T210202,8.333333333333332,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運土城站(1號出口),土城區,10,1,9,24.97314,121.44418,20260615T210417,10.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_青雲路434巷口,土城區,18,4,14,24.97193,121.45915,20260615T211004,22.22222222222222,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央路二段180巷,土城區,15,6,6,24.97616,121.44162,20260615T211304,40.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_日和中華路口,土城區,21,3,15,24.98402,121.44283,20260615T210102,14.285714285714285,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_員林平面停車場,土城區,9,7,2,24.97681,121.44437,20260615T210902,77.77777777777779,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_學士龍山二街口(金城舞2社區),土城區,31,18,4,24.97991,121.45049,20260615T211203,58.06451612903226,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央公園地下停車場,土城區,15,2,13,24.98276,121.44478,20260615T210603,13.333333333333334,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中華路一段70巷口,土城區,12,1,11,24.98825,121.4454,20260615T201203,8.333333333333332,red,2026-06-15 21:17:53
New Taipei,YouBike2.0_延和廣場,土城區,19,7,9,24.98704,121.46415,20260615T211203,36.84210526315789,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_明德平面停車場,土城區,10,4,6,24.98403,121.46628,20260615T205903,40.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_惜福公園,土城區,20,10,10,24.98144,121.44815,20260615T210802,50.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中山三民路口(土城工業區),土城區,40,11,29,24.96287,121.42122,20260615T211102,27.500000000000004,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_中央公園(莊園街),土城區,33,16,17,24.98205,121.44565,20260615T210505,48.484848484848484,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_承天路4巷(MRT社區),土城區,40,31,9,24.964,121.43617,20260615T210505,77.5,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城路三段156號前,土城區,15,2,11,24.98728,121.46708,20260615T210302,13.333333333333334,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_金城路二段61巷口(聯邦銀行),土城區,40,20,20,24.97886,121.45077,20260615T210202,50.0,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_裕華街,土城區,15,10,5,24.9905,121.44643,20260615T211403,66.66666666666666,green,2026-06-15 21:17:53
New Taipei,YouBike2.0_土城區公所,土城區,28,28,0,24.9719,121.44316,20260615T205017,100.0,orange,2026-06-15 21:17:53
New Taipei,YouBike2.0_捷運土城站(3號出口),土城區,33,11,22,24.9739,121.44527,20260615T210703,33.33333333333333,green,2026-06-15 21:17:53
